lhs	rhs	rules	support	confidence	lift	count	oddsRatio	source	DiseaseName	Source	intended_target_entrez_gene_id	ReactomeID	Name	Species	URL	EvidenceCode	Parent.Name	Major	Minor
CCND2	D006528	{CCND2=1} => {MESH.D006528=1}	0.0137199875272841	0.977777777777778	1.46426959296443	88	22.3303933253872	MESH	Carcinoma, Hepatocellular	MESH	894	R-HSA-8934593	Regulation of RUNX1 Expression and Activity	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8934593	TAS	Transcriptional regulation by RUNX1	Gene expression (Transcription)	RNA Polymerase II Transcription
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-69200	Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69200	TAS	Cyclin E associated events during G1/S transition	Cell Cycle	Cell Cycle, Mitotic
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-539107	Activation of E2F1 target genes at G1/S	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-539107	TAS	G1/S-Specific Transcription	Cell Cycle	Cell Cycle, Mitotic
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-187577	TAS	Cyclin E associated events during G1/S transition	Cell Cycle	Cell Cycle, Mitotic
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-69202	Cyclin E associated events during G1/S transition	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69202	TAS	G1/S Transition	Cell Cycle	Cell Cycle, Mitotic
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559586	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-187577	TAS	Cyclin A:Cdk2-associated events at S phase entry	Cell Cycle	Cell Cycle, Mitotic
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-8849470	PTK6 Regulates Cell Cycle	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8849470	TAS	Signaling by PTK6	Signal Transduction	Signaling by Non-Receptor Tyrosine Kinases
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804116	TAS	TP53 Regulates Transcription of Cell Cycle Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-69563	p53-Dependent G1 DNA Damage Response	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69563	TAS	p53-Dependent G1/S DNA damage checkpoint	Cell Cycle	Cell Cycle Checkpoints
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-390471	Association of TriC/CCT with target proteins during biosynthesis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-390471	IEA	Chaperonin-mediated protein folding	Metabolism of proteins	Protein folding
CCNE1	D006528	{CCNE1=1} => {MESH.D006528=1}	0.022606797630184	0.986394557823129	1.47717363854251	145	37.3012324794587	MESH	Carcinoma, Hepatocellular	MESH	898	R-HSA-1538133	G0 and Early G1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1538133	TAS	Mitotic G1-G1/S phases	Cell Cycle	Cell Cycle, Mitotic
CCR2	D006528	{CCR2=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	729230	R-HSA-1461957	Beta defensins	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1461957	TAS	Defensins	Immune System	Innate Immune System
CCR2	D006528	{CCR2=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	729230	R-HSA-6783783	Interleukin-10 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6783783	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
CCR2	D006528	{CCR2=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	729230	R-HSA-418594	G alpha (i) signalling events	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-418594	TAS	GPCR downstream signalling	Signal Transduction	Signaling by GPCR
CCR2	D006528	{CCR2=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	729230	R-HSA-380108	Chemokine receptors bind chemokines	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-380108	TAS	Peptide ligand-binding receptors	Signal Transduction	Signaling by GPCR
CCR7	D006528	{CCR7=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	1236	R-HSA-418594	G alpha (i) signalling events	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-418594	TAS	GPCR downstream signalling	Signal Transduction	Signaling by GPCR
CCR7	D006528	{CCR7=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	1236	R-HSA-380108	Chemokine receptors bind chemokines	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-380108	TAS	Peptide ligand-binding receptors	Signal Transduction	Signaling by GPCR
CD44	D006528	{CD44=1} => {MESH.D006528=1}	0.0152790770190209	0.98	1.46759747840299	98	24.9273596176822	MESH	Carcinoma, Hepatocellular	MESH	960	R-HSA-6798695	Neutrophil degranulation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6798695	TAS	Innate Immune System	Immune System	Innate Immune System
CD44	D006528	{CD44=1} => {MESH.D006528=1}	0.0152790770190209	0.98	1.46759747840299	98	24.9273596176822	MESH	Carcinoma, Hepatocellular	MESH	960	R-HSA-2160916	Hyaluronan uptake and degradation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2160916	TAS	Hyaluronan metabolism	Metabolism	Metabolism of carbohydrates
CD44	D006528	{CD44=1} => {MESH.D006528=1}	0.0152790770190209	0.98	1.46759747840299	98	24.9273596176822	MESH	Carcinoma, Hepatocellular	MESH	960	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	TAS	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
CD44	D006528	{CD44=1} => {MESH.D006528=1}	0.0152790770190209	0.98	1.46759747840299	98	24.9273596176822	MESH	Carcinoma, Hepatocellular	MESH	960	R-HSA-216083	Integrin cell surface interactions	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-216083	TAS	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
CD44	D006528	{CD44=1} => {MESH.D006528=1}	0.0152790770190209	0.98	1.46759747840299	98	24.9273596176822	MESH	Carcinoma, Hepatocellular	MESH	960	R-HSA-202733	Cell surface interactions at the vascular wall	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-202733	TAS	Hemostasis	Hemostasis	Hemostasis
CD44	D006528	{CD44=1} => {MESH.D006528=1}	0.0152790770190209	0.98	1.46759747840299	98	24.9273596176822	MESH	Carcinoma, Hepatocellular	MESH	960	R-HSA-877300	Interferon gamma signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-877300	TAS	Interferon Signaling	Immune System	Cytokine Signaling in Immune system
CDH1	D006528	{CDH1=1} => {MESH.D006528=1}	0.0305581540380418	0.98	1.46759747840299	196	25.5011010521165	MESH	Carcinoma, Hepatocellular	MESH	999	R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-198933	IEA	Adaptive Immune System	Immune System	Adaptive Immune System
CDH1	D006528	{CDH1=1} => {MESH.D006528=1}	0.0305581540380418	0.98	1.46759747840299	196	25.5011010521165	MESH	Carcinoma, Hepatocellular	MESH	999	R-HSA-8876493	InlA-mediated entry of Listeria monocytogenes into host cells	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8876493	TAS	Listeria monocytogenes entry into host cells	Disease	Infectious disease
CDH1	D006528	{CDH1=1} => {MESH.D006528=1}	0.0305581540380418	0.98	1.46759747840299	196	25.5011010521165	MESH	Carcinoma, Hepatocellular	MESH	999	R-HSA-216083	Integrin cell surface interactions	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-216083	TAS	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
CDH1	D006528	{CDH1=1} => {MESH.D006528=1}	0.0305581540380418	0.98	1.46759747840299	196	25.5011010521165	MESH	Carcinoma, Hepatocellular	MESH	999	R-HSA-418990	Adherens junctions interactions	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-418990	TAS	Cell-cell junction organization	Cell-Cell communication	Cell junction organization
CDH1	D006528	{CDH1=1} => {MESH.D006528=1}	0.0305581540380418	0.98	1.46759747840299	196	25.5011010521165	MESH	Carcinoma, Hepatocellular	MESH	999	R-HSA-351906	Apoptotic cleavage of cell adhesion  proteins	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-351906	TAS	Apoptotic cleavage of cellular proteins	Programmed Cell Death	Apoptosis
CDH1	D006528	{CDH1=1} => {MESH.D006528=1}	0.0305581540380418	0.98	1.46759747840299	196	25.5011010521165	MESH	Carcinoma, Hepatocellular	MESH	999	R-HSA-5626467	RHO GTPases activate IQGAPs	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5626467	TAS	RHO GTPase Effectors	Signal Transduction	Signaling by Rho GTPases
CDH1	D006528	{CDH1=1} => {MESH.D006528=1}	0.0305581540380418	0.98	1.46759747840299	196	25.5011010521165	MESH	Carcinoma, Hepatocellular	MESH	999	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	TAS	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
CDH1	D006528	{CDH1=1} => {MESH.D006528=1}	0.0305581540380418	0.98	1.46759747840299	196	25.5011010521165	MESH	Carcinoma, Hepatocellular	MESH	999	R-HSA-1474228	Degradation of the extracellular matrix	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1474228	IEA	Extracellular matrix organization	Extracellular matrix organization	Extracellular matrix organization
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-8849470	PTK6 Regulates Cell Cycle	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8849470	TAS	Signaling by PTK6	Signal Transduction	Signaling by Non-Receptor Tyrosine Kinases
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-187577	TAS	Cyclin A:Cdk2-associated events at S phase entry	Cell Cycle	Cell Cycle, Mitotic
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-3214858	RMTs methylate histone arginines	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3214858	TAS	Chromatin modifying enzymes	Chromatin organization	Chromatin modifying enzymes
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-69231	Cyclin D associated events in G1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69231	TAS	G1 Phase	Cell Cycle	Cell Cycle, Mitotic
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69229	TAS	Ubiquitin-dependent degradation of Cyclin D	Cell Cycle	Cell Cycle, Mitotic
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-8878166	Transcriptional regulation by RUNX2	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8878166	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559582	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-912446	Meiotic recombination	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-912446	IEA	Meiosis	Reproduction	Meiosis
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69229	IEA	Ubiquitin-dependent degradation of Cyclin D	Cell Cycle	Cell Cycle, Mitotic
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-187577	TAS	Cyclin E associated events during G1/S transition	Cell Cycle	Cell Cycle, Mitotic
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-2559580	Oxidative Stress Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559580	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-2559585	Oncogene Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559585	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
CDK4	D006528	{CDK4=1} => {MESH.D006528=1}	0.0208917991892735	0.985294117647059	1.47552567606543	134	34.3800915883345	MESH	Carcinoma, Hepatocellular	MESH	1019	R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-381340	TAS	Developmental Biology	Developmental Biology	Developmental Biology
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-187577	TAS	Cyclin A:Cdk2-associated events at S phase entry	Cell Cycle	Cell Cycle, Mitotic
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2559586	TAS	Cellular Senescence	Cellular responses to external stimuli	Cellular responses to stress
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-198323	AKT phosphorylates targets in the cytosol	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-198323	TAS	PIP3 activates AKT signaling	Signal Transduction	Intracellular signaling by second messengers
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-69231	Cyclin D associated events in G1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69231	TAS	G1 Phase	Cell Cycle	Cell Cycle, Mitotic
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6804116	TAS	TP53 Regulates Transcription of Cell Cycle Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-68949	Orc1 removal from chromatin	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-68949	TAS	Removal of licensing factors from origins	DNA Replication	Regulation of DNA replication
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-187577	TAS	Cyclin E associated events during G1/S transition	Cell Cycle	Cell Cycle, Mitotic
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-8849470	PTK6 Regulates Cell Cycle	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8849470	TAS	Signaling by PTK6	Signal Transduction	Signaling by Non-Receptor Tyrosine Kinases
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69656	TAS	S Phase	Cell Cycle	Cell Cycle, Mitotic
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-5674400	Constitutive Signaling by AKT1 E17K in Cancer	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5674400	TAS	PI3K/AKT Signaling in Cancer	Disease	Diseases of signal transduction
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-5625900	RHO GTPases activate CIT	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5625900	IEA	RHO GTPase Effectors	Signal Transduction	Signaling by Rho GTPases
CDKN1B	D006528	{CDKN1B=1} => {MESH.D006528=1}	0.0313376987839102	0.985294117647059	1.47552567606543	201	34.9279764821166	MESH	Carcinoma, Hepatocellular	MESH	1027	R-HSA-69563	p53-Dependent G1 DNA Damage Response	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-69563	TAS	p53-Dependent G1/S DNA damage checkpoint	Cell Cycle	Cell Cycle Checkpoints
